,Key,Value
3623,"('BIJ1', 'Volt', 'VVD', '50PLUS')",131.50383755476406
2097,"('SP', 'FvD', 'VVD', '50PLUS')",131.52701325885553
3109,"('NSC', 'PvdD', 'JA21', 'CDA')",131.54030050776004
2885,"('GL/PvdA', 'FvD', 'Volt', 'VVD')",131.5403190151857
2845,"('GL/PvdA', 'BIJ1', 'D66', 'PVV')",131.54801569397839
2850,"('GL/PvdA', 'BIJ1', 'D66', 'JA21')",131.59789448831933
2487,"('BBB', 'BIJ1', 'D66', 'CDA')",131.60322590228995
255,"('CU', 'FvD', 'GL')",131.6338687920635
3434,"('PvdD', 'Volt', 'D66', 'SGP')",131.641231372882
1416,"('CU', 'PvdD', 'D66', 'JA21')",131.65945035801187
850,"('FvD', 'GL', 'CDA')",131.70933079109196
1754,"('SP', 'BBB', 'GL', 'JA21')",131.70985606152783
1733,"('SP', 'BBB', 'Volt', 'JA21')",131.71185282443966
2429,"('BBB', 'PvdD', 'D66', 'VVD')",131.91431755217528
1527,"('CU', 'FvD', 'GL', 'VVD')",131.9147962393661
2708,"('GL/PvdA', 'NSC', 'FvD', 'GL')",131.94783451211234
4020,"('GL', 'SGP', 'JA21', 'Denk')",131.97110856183122
3879,"('Volt', 'PVV', 'VVD', 'Denk')",131.9743317085091
3175,"('NSC', 'FvD', 'Volt', 'Denk')",132.00474911902785
627,"('NSC', 'PvdD', 'PVV')",132.01077857174616
2185,"('SP', 'PVV', 'VVD', 'Denk')",132.0645660736597
1802,"('SP', 'GL/PvdA', 'BIJ1', 'SGP')",132.1776621338706
2511,"('BBB', 'BIJ1', '50PLUS', 'JA21')",132.21173501371848
2026,"('SP', 'BIJ1', 'D66', 'PVV')",132.2118399175202
338,"('SP', 'NSC', 'FvD')",132.24305987437157
1722,"('SP', 'BBB', 'FvD', 'VVD')",132.25218104949204
3443,"('PvdD', 'Volt', 'PVV', '50PLUS')",132.25755317983945
3380,"('PvdD', 'BIJ1', 'VVD', 'Denk')",132.32586107613633
3734,"('FvD', 'Volt', 'GL', '50PLUS')",132.3266996708908
2784,"('GL/PvdA', 'PvdD', 'Volt', 'SGP')",132.47262445504103
3659,"('BIJ1', 'D66', 'JA21', 'Denk')",132.5165908856961
2516,"('BBB', 'BIJ1', 'CDA', 'Denk')",132.5548071257241
1891,"('SP', 'NSC', 'FvD', 'VVD')",132.59181547822337
414,"('SP', 'SGP', 'JA21')",132.64026809317508
1495,"('CU', 'BIJ1', 'VVD', 'Denk')",132.64432876072559
3884,"('Volt', 'PVV', 'JA21', 'Denk')",132.6725611035705
3764,"('FvD', 'D66', 'GL', 'CDA')",132.69581436616426
3708,"('BIJ1', 'VVD', '50PLUS', 'CDA')",132.6978886238949
3367,"('PvdD', 'BIJ1', 'GL', 'VVD')",132.79671223234286
2397,"('BBB', 'PvdD', 'BIJ1', 'Volt')",132.85848069972312
1312,"('CU', 'NSC', 'PvdD', 'JA21')",132.8764353123291
568,"('GL/PvdA', 'FvD', 'Volt')",132.92251461767248
1155,"('CU', 'BBB', 'BIJ1', 'CDA')",132.9939360119608
1973,"('SP', 'PvdD', 'D66', 'SGP')",133.08175681546
2454,"('BBB', 'PvdD', 'VVD', 'CDA')",133.08720774930237
3153,"('NSC', 'BIJ1', 'SGP', '50PLUS')",133.15143602147188
3161,"('NSC', 'BIJ1', '50PLUS', 'JA21')",133.16459620153526
2527,"('BBB', 'FvD', 'D66', 'GL')",133.16896354986653
1481,"('CU', 'BIJ1', 'GL', 'SGP')",133.18242396578725
3636,"('BIJ1', 'D66', 'PVV', '50PLUS')",133.2164062922272
802,"('BIJ1', 'GL', 'VVD')",133.21942662549324
3633,"('BIJ1', 'D66', 'PVV', 'GL')",133.25446874691227
1035,"('CU', 'SP', 'PvdD', 'SGP')",133.28082770610592
2814,"('GL/PvdA', 'PvdD', 'SGP', 'CDA')",133.3123100506877
3532,"('PvdD', 'SGP', 'VVD', '50PLUS')",133.3149976067857
1411,"('CU', 'PvdD', 'D66', 'PVV')",133.34029963558814
1751,"('SP', 'BBB', 'GL', 'SGP')",133.37204182395445
383,"('SP', 'Volt', 'PVV')",133.3897772488881
2424,"('BBB', 'PvdD', 'Volt', 'CDA')",133.39333927128467
2787,"('GL/PvdA', 'PvdD', 'Volt', 'JA21')",133.39899209845748
442,"('BBB', 'NSC', 'BIJ1')",133.40912459446974
2686,"('GL/PvdA', 'NSC', 'PvdD', 'PVV')",133.44660066199083
2525,"('BBB', 'FvD', 'Volt', 'Denk')",133.50391327896884
3105,"('NSC', 'PvdD', 'VVD', 'Denk')",133.5385220425093
3446,"('PvdD', 'Volt', 'PVV', 'Denk')",133.55595688164777
2895,"('GL/PvdA', 'FvD', 'D66', 'JA21')",133.60330774717568
2334,"('BBB', 'NSC', 'BIJ1', 'GL')",133.63353618884298
2688,"('GL/PvdA', 'NSC', 'PvdD', 'SGP')",133.6728093662683
3643,"('BIJ1', 'D66', 'GL', 'JA21')",133.67928194450286
3866,"('Volt', 'PVV', 'GL', 'VVD')",133.70956922604714
704,"('PvdD', 'BIJ1', 'PVV')",133.74201654693155
1531,"('CU', 'FvD', 'GL', 'Denk')",133.75762641418999
2204,"('SP', 'GL', 'JA21', 'CDA')",133.7903371000427
3647,"('BIJ1', 'D66', 'SGP', '50PLUS')",133.80499278684792
2766,"('GL/PvdA', 'PvdD', 'BIJ1', 'VVD')",133.83597767107747
1060,"('CU', 'SP', 'FvD', 'CDA')",133.8579961967731
2438,"('BBB', 'PvdD', 'PVV', 'JA21')",133.88874438542902
3089,"('NSC', 'PvdD', 'PVV', 'CDA')",133.890711271125
2782,"('GL/PvdA', 'PvdD', 'Volt', 'PVV')",133.8940482861579
838,"('FvD', 'D66', 'Denk')",133.9228130029814
1836,"('SP', 'GL/PvdA', 'PVV', 'SGP')",133.9584812009617
388,"('SP', 'Volt', 'JA21')",133.98754290969322
3129,"('NSC', 'BIJ1', 'Volt', 'CDA')",133.9904616590724
3169,"('NSC', 'FvD', 'Volt', 'GL')",134.0354917679205
2162,"('SP', 'D66', 'VVD', 'JA21')",134.04649855454576
236,"('CU', 'PvdD', 'VVD')",134.08580434715512
815,"('BIJ1', 'VVD', 'Denk')",134.0898758204854
3462,"('PvdD', 'Volt', '50PLUS', 'JA21')",134.1237303826168
2041,"('SP', 'BIJ1', 'GL', 'SGP')",134.12448165447032
1140,"('CU', 'BBB', 'PvdD', 'SGP')",134.13264093232672
1240,"('CU', 'GL/PvdA', 'BIJ1', 'PVV')",134.15683326298776
1504,"('CU', 'FvD', 'Volt', 'GL')",134.15986049926974
2910,"('GL/PvdA', 'FvD', 'GL', 'Denk')",134.16356809340076
991,"('CU', 'SP', 'BBB', 'FvD')",134.2717463249172
418,"('SP', 'VVD', 'JA21')",134.31934420849012
2075,"('SP', 'FvD', 'D66', '50PLUS')",134.34556929199434
560,"('GL/PvdA', 'BIJ1', 'PVV')",134.36662268098175
1529,"('CU', 'FvD', 'GL', 'JA21')",134.37201227664661
1704,"('SP', 'BBB', 'PvdD', 'CDA')",134.4136168020701
2247,"('BBB', 'GL/PvdA', 'PvdD', 'VVD')",134.46374366389173
374,"('SP', 'FvD', 'PVV')",134.4994433212924
2140,"('SP', 'Volt', 'JA21', 'CDA')",134.51414808904468
726,"('PvdD', 'Volt', 'VVD')",134.52451813314727
2052,"('SP', 'BIJ1', 'VVD', '50PLUS')",134.52986163618988
1897,"('SP', 'NSC', 'Volt', 'PVV')",134.5870203656939
2892,"('GL/PvdA', 'FvD', 'D66', 'SGP')",134.61046684792896
644,"('NSC', 'BIJ1', 'CDA')",134.650656522441
2875,"('GL/PvdA', 'BIJ1', '50PLUS', 'JA21')",134.6787396293956
577,"('GL/PvdA', 'FvD', 'Denk')",134.75108155053076
2413,"('BBB', 'PvdD', 'FvD', '50PLUS')",134.79544014503168
1976,"('SP', 'PvdD', 'D66', 'JA21')",134.8375114262149
849,"('FvD', 'GL', 'JA21')",134.85832461226235
2459,"('BBB', 'PvdD', 'JA21', 'CDA')",134.89223056441838
3516,"('PvdD', 'PVV', 'CDA', 'Denk')",134.96604472114421
2993,"('GL/PvdA', 'PVV', 'GL', 'JA21')",135.01925860929927
3921,"('D66', 'PVV', 'GL', 'SGP')",135.14406150192096
3542,"('PvdD', 'VVD', '50PLUS', 'JA21')",135.1442137917828
3101,"('NSC', 'PvdD', 'SGP', 'Denk')",135.29434778714844
3626,"('BIJ1', 'Volt', 'VVD', 'Denk')",135.3844596540226
2909,"('GL/PvdA', 'FvD', 'GL', 'CDA')",135.39197320267039
3774,"('FvD', 'D66', 'VVD', 'Denk')",135.4005091063794
2450,"('BBB', 'PvdD', 'SGP', 'CDA')",135.420173828277
3134,"('NSC', 'BIJ1', 'D66', 'VVD')",135.47465016785122
554,"('GL/PvdA', 'PvdD', 'JA21')",135.47953866453443
3484,"('PvdD', 'D66', 'SGP', 'CDA')",135.50845295552446
2887,"('GL/PvdA', 'FvD', 'Volt', 'JA21')",135.52744424279706
2460,"('BBB', 'PvdD', 'JA21', 'Denk')",135.55759066926447
3196,"('NSC', 'FvD', 'GL', 'Denk')",135.57422340442542
3655,"('BIJ1', 'D66', '50PLUS', 'JA21')",135.6275184770459
1405,"('CU', 'PvdD', 'Volt', 'SGP')",135.77236184791855
463,"('BBB', 'PvdD', 'JA21')",135.77459338166307
2883,"('GL/PvdA', 'FvD', 'Volt', 'GL')",135.9056255631904
3110,"('NSC', 'PvdD', 'JA21', 'Denk')",135.91564276220262
1837,"('SP', 'GL/PvdA', 'PVV', 'VVD')",135.91766547784553
2244,"('BBB', 'GL/PvdA', 'PvdD', 'PVV')",135.92807062703724
3602,"('BIJ1', 'Volt', 'D66', 'JA21')",135.9486195477794
3063,"('NSC', 'PvdD', 'FvD', '50PLUS')",135.97100452244004
3078,"('NSC', 'PvdD', 'D66', 'SGP')",136.00347214935755
2104,"('SP', 'FvD', 'JA21', 'CDA')",136.01795777910655
3765,"('FvD', 'D66', 'GL', 'Denk')",136.05050816262136
1141,"('CU', 'BBB', 'PvdD', 'VVD')",136.05767705935526
3875,"('Volt', 'PVV', 'SGP', 'Denk')",136.13225984855998
1805,"('SP', 'GL/PvdA', 'BIJ1', 'JA21')",136.23456878345758
1839,"('SP', 'GL/PvdA', 'PVV', 'JA21')",136.2562854273369
2266,"('BBB', 'GL/PvdA', 'FvD', 'GL')",136.29556344009836
2210,"('SP', 'SGP', 'VVD', 'Denk')",136.32349168023438
630,"('NSC', 'PvdD', 'VVD')",136.4107530469934
733,"('PvdD', 'D66', 'SGP')",136.41230295660716
3779,"('FvD', 'D66', 'JA21', 'Denk')",136.49197896931415
3724,"('FvD', 'Volt', 'D66', 'Denk')",136.49413360523207
3450,"('PvdD', 'Volt', 'GL', 'JA21')",136.50157024653785
794,"('BIJ1', 'PVV', 'GL')",136.55949024498443
1138,"('CU', 'BBB', 'PvdD', 'PVV')",136.59440326288603
1490,"('CU', 'BIJ1', 'SGP', 'CDA')",136.5994891273483
3440,"('PvdD', 'Volt', 'PVV', 'GL')",136.62169203098864
3599,"('BIJ1', 'Volt', 'D66', 'SGP')",136.64576664106897
3447,"('PvdD', 'Volt', 'GL', 'SGP')",136.6852926778719
3653,"('BIJ1', 'D66', 'VVD', 'CDA')",136.7753435686025
1429,"('CU', 'PvdD', 'GL', 'JA21')",136.79250967744204
385,"('SP', 'Volt', 'SGP')",136.84911148908384
1044,"('CU', 'SP', 'BIJ1', 'PVV')",136.9051967968667
1728,"('SP', 'BBB', 'Volt', 'PVV')",136.9199158545824
1867,"('SP', 'NSC', 'PvdD', 'PVV')",136.97015186508096
2455,"('BBB', 'PvdD', 'VVD', 'Denk')",137.02956329266124
1698,"('SP', 'BBB', 'PvdD', 'PVV')",137.046840368659
2044,"('SP', 'BIJ1', 'GL', 'JA21')",137.0712982293068
1424,"('CU', 'PvdD', 'PVV', 'CDA')",137.0722027726706
1461,"('CU', 'BIJ1', 'Volt', 'VVD')",137.0987189910864
3454,"('PvdD', 'Volt', 'SGP', '50PLUS')",137.11009880151133
3702,"('BIJ1', 'SGP', '50PLUS', 'CDA')",137.12000537711359
3354,"('PvdD', 'BIJ1', 'D66', 'VVD')",137.12013919027677
1510,"('CU', 'FvD', 'Volt', 'Denk')",137.1340935005917
1947,"('SP', 'PvdD', 'BIJ1', 'VVD')",137.1559103055481
2095,"('SP', 'FvD', 'SGP', 'CDA')",137.19314292957716
2691,"('GL/PvdA', 'NSC', 'PvdD', 'JA21')",137.25988695757974
1320,"('CU', 'NSC', 'BIJ1', 'SGP')",137.27925072849928
1444,"('CU', 'PvdD', 'JA21', 'CDA')",137.30235971798308
2080,"('SP', 'FvD', 'PVV', 'SGP')",137.31823107008574
1817,"('SP', 'GL/PvdA', 'FvD', 'Denk')",137.3246908000745
731,"('PvdD', 'D66', 'PVV')",137.32701080864496
3683,"('BIJ1', 'GL', 'SGP', '50PLUS')",137.40021300067147
3385,"('PvdD', 'BIJ1', 'JA21', 'Denk')",137.4149837800406
3781,"('FvD', 'PVV', 'GL', 'SGP')",137.5103500512017
2331,"('BBB', 'NSC', 'BIJ1', 'Volt')",137.51329533181863
847,"('FvD', 'GL', 'VVD')",137.5172844747716
3097,"('NSC', 'PvdD', 'SGP', 'VVD')",137.55477201111918
3092,"('NSC', 'PvdD', 'GL', 'VVD')",137.57301260794347
3071,"('NSC', 'PvdD', 'Volt', 'VVD')",137.60761363429785
3547,"('PvdD', 'VVD', 'CDA', 'Denk')",137.61928859575795
3088,"('NSC', 'PvdD', 'PVV', 'JA21')",137.62098223101648
3081,"('NSC', 'PvdD', 'D66', 'JA21')",137.6282163528999
2519,"('BBB', 'FvD', 'Volt', 'GL')",137.65545548531637
2546,"('BBB', 'FvD', 'GL', 'Denk')",137.71912020266163
1143,"('CU', 'BBB', 'PvdD', 'JA21')",137.73841947436387
3541,"('PvdD', 'SGP', 'CDA', 'Denk')",137.755743690116
2094,"('SP', 'FvD', 'SGP', 'JA21')",137.781432774809
3376,"('PvdD', 'BIJ1', 'SGP', 'Denk')",137.810036376098
2503,"('BBB', 'BIJ1', 'SGP', '50PLUS')",137.82392474202976
3785,"('FvD', 'PVV', 'GL', 'CDA')",137.8244615368219
2439,"('BBB', 'PvdD', 'PVV', 'CDA')",137.87933125601813
3736,"('FvD', 'Volt', 'GL', 'CDA')",137.88473033151527
3145,"('NSC', 'BIJ1', 'PVV', 'Denk')",137.9313067613459
1036,"('CU', 'SP', 'PvdD', 'VVD')",137.9515244030485
1496,"('CU', 'BIJ1', '50PLUS', 'JA21')",137.99249036719843
1134,"('CU', 'BBB', 'PvdD', 'BIJ1')",138.0061091637737
1854,"('SP', 'GL/PvdA', 'VVD', 'JA21')",138.00865255091279
3924,"('D66', 'PVV', 'GL', 'JA21')",138.01013075646767
2495,"('BBB', 'BIJ1', 'PVV', 'Denk')",138.03365705380276
3677,"('BIJ1', 'PVV', '50PLUS', 'CDA')",138.09307510057786
746,"('PvdD', 'GL', 'SGP')",138.15041827327886
3752,"('FvD', 'Volt', 'CDA', 'Denk')",138.34686461592895
736,"('PvdD', 'D66', 'JA21')",138.43180344876112
2336,"('BBB', 'NSC', 'BIJ1', 'VVD')",138.47783292638545
1963,"('SP', 'PvdD', 'Volt', 'PVV')",138.6085420180394
2084,"('SP', 'FvD', 'PVV', 'CDA')",138.65989906100955
2500,"('BBB', 'BIJ1', 'GL', 'CDA')",138.69620604216425
1730,"('SP', 'BBB', 'Volt', 'SGP')",138.6963573579143
1884,"('SP', 'NSC', 'BIJ1', 'CDA')",138.7028292944057
632,"('NSC', 'PvdD', 'JA21')",138.77799211051376
3536,"('PvdD', 'SGP', '50PLUS', 'JA21')",138.80570749079604
3782,"('FvD', 'PVV', 'GL', 'VVD')",138.843939963398
2431,"('BBB', 'PvdD', 'D66', 'JA21')",138.9080354577334
356,"('SP', 'PvdD', 'VVD')",138.93241808421996
1682,"('SP', 'BBB', 'NSC', 'BIJ1')",138.9448287288614
1474,"('CU', 'BIJ1', 'PVV', 'GL')",138.94704356685838
1321,"('CU', 'NSC', 'BIJ1', 'VVD')",138.96586948562734
1005,"('CU', 'SP', 'GL/PvdA', 'FvD')",138.96712710878495
2338,"('BBB', 'NSC', 'BIJ1', 'JA21')",138.97369102692238
2453,"('BBB', 'PvdD', 'VVD', 'JA21')",139.00519092979152
3761,"('FvD', 'D66', 'GL', 'VVD')",139.1045723285764
2249,"('BBB', 'GL/PvdA', 'PvdD', 'JA21')",139.1046669943914
3524,"('PvdD', 'GL', 'VVD', 'CDA')",139.1609022278858
2700,"('GL/PvdA', 'NSC', 'BIJ1', 'VVD')",139.17027520411295
3432,"('PvdD', 'Volt', 'D66', 'PVV')",139.17502509807238
2839,"('GL/PvdA', 'BIJ1', 'Volt', 'SGP')",139.18831957975146
1726,"('SP', 'BBB', 'FvD', 'Denk')",139.27109456205085
3460,"('PvdD', 'Volt', 'VVD', 'CDA')",139.271584842035
2215,"('SP', 'SGP', 'JA21', 'Denk')",139.2932642912434
1061,"('CU', 'SP', 'FvD', 'Denk')",139.39400289362985
1895,"('SP', 'NSC', 'FvD', 'Denk')",139.4489466529881
3466,"('PvdD', 'Volt', 'JA21', 'Denk')",139.4911854878929
3103,"('NSC', 'PvdD', 'VVD', 'JA21')",139.52502536052364
781,"('BIJ1', 'Volt', 'VVD')",139.53369054370546
2048,"('SP', 'BIJ1', 'SGP', '50PLUS')",139.6019450350602
461,"('BBB', 'PvdD', 'VVD')",139.70371071270358
2319,"('BBB', 'NSC', 'PvdD', 'FvD')",139.71765097240464
629,"('NSC', 'PvdD', 'SGP')",139.71825618740706
2056,"('SP', 'BIJ1', '50PLUS', 'JA21')",139.74611562233616
816,"('BIJ1', '50PLUS', 'JA21')",139.76547242914376
3159,"('NSC', 'BIJ1', 'VVD', 'CDA')",139.81013335991292
1850,"('SP', 'GL/PvdA', 'SGP', 'JA21')",139.86319223912298
1494,"('CU', 'BIJ1', 'VVD', 'CDA')",139.90547853475738
2803,"('GL/PvdA', 'PvdD', 'PVV', 'CDA')",139.91867849191866
358,"('SP', 'PvdD', 'JA21')",139.92821083097826
811,"('BIJ1', 'SGP', 'Denk')",140.00553434177016
2145,"('SP', 'D66', 'PVV', 'VVD')",140.03021476332117
3691,"('BIJ1', 'GL', '50PLUS', 'JA21')",140.074982003888
2028,"('SP', 'BIJ1', 'D66', 'SGP')",140.10136593731661
3611,"('BIJ1', 'Volt', 'PVV', 'Denk')",140.11580823972773
2158,"('SP', 'D66', 'SGP', 'JA21')",140.21616620558356
1245,"('CU', 'GL/PvdA', 'BIJ1', 'JA21')",140.24883518329497
808,"('BIJ1', 'SGP', '50PLUS')",140.3822050618165
2484,"('BBB', 'BIJ1', 'D66', 'VVD')",140.42727507293503
2842,"('GL/PvdA', 'BIJ1', 'Volt', 'JA21')",140.45350587423093
3770,"('FvD', 'D66', 'SGP', 'Denk')",140.46492068632463
832,"('FvD', 'D66', 'GL')",140.51769140005854
2451,"('BBB', 'PvdD', 'SGP', 'Denk')",140.561645602585
1471,"('CU', 'BIJ1', 'D66', 'JA21')",140.57385087320077
3085,"('NSC', 'PvdD', 'PVV', 'SGP')",140.58105353193204
2221,"('SP', 'VVD', 'JA21', 'Denk')",140.5858379406724
2873,"('GL/PvdA', 'BIJ1', 'VVD', 'CDA')",140.60548848311674
3428,"('PvdD', 'FvD', '50PLUS', 'Denk')",140.63514742419446
2120,"('SP', 'Volt', 'PVV', 'CDA')",140.6360703853528
355,"('SP', 'PvdD', 'SGP')",140.6541677602708
2098,"('SP', 'FvD', 'VVD', 'JA21')",140.67347743059736
2333,"('BBB', 'NSC', 'BIJ1', 'PVV')",140.71209460808114
2904,"('GL/PvdA', 'FvD', 'PVV', 'Denk')",140.71905111793288
2924,"('GL/PvdA', 'FvD', 'JA21', 'Denk')",140.73687120165582
379,"('SP', 'FvD', 'JA21')",140.7897705180071
3534,"('PvdD', 'SGP', 'VVD', 'CDA')",140.81765741789528
108,"('BIJ1', 'PVV')",140.84080476274366
1500,"('CU', 'BIJ1', 'JA21', 'Denk')",140.91331896738689
820,"('BIJ1', 'JA21', 'Denk')",140.9378304943089
2088,"('SP', 'FvD', 'GL', '50PLUS')",140.9401982425324
2884,"('GL/PvdA', 'FvD', 'Volt', 'SGP')",141.00467880157984
1949,"('SP', 'PvdD', 'BIJ1', 'JA21')",141.020977549721
1432,"('CU', 'PvdD', 'SGP', 'VVD')",141.06483149824874
3868,"('Volt', 'PVV', 'GL', 'JA21')",141.08652028600383
2246,"('BBB', 'GL/PvdA', 'PvdD', 'SGP')",141.1429393114547
3351,"('PvdD', 'BIJ1', 'D66', 'PVV')",141.22768409186776
2837,"('GL/PvdA', 'BIJ1', 'Volt', 'PVV')",141.25041414589046
1966,"('SP', 'PvdD', 'Volt', 'VVD')",141.26052925560072
759,"('PvdD', 'VVD', 'CDA')",141.30625886573975
3099,"('NSC', 'PvdD', 'SGP', 'JA21')",141.33578575519337
2099,"('SP', 'FvD', 'VVD', 'CDA')",141.33923846634525
3612,"('BIJ1', 'Volt', 'GL', 'SGP')",141.39689764384315
3457,"('PvdD', 'Volt', 'SGP', 'Denk')",141.5306004607336
1053,"('CU', 'SP', 'FvD', 'D66')",141.54780601500605
3615,"('BIJ1', 'Volt', 'GL', 'JA21')",141.55199386357216
749,"('PvdD', 'GL', 'JA21')",141.56402048117306
2889,"('GL/PvdA', 'FvD', 'Volt', 'Denk')",141.59897856477423
3608,"('BIJ1', 'Volt', 'PVV', '50PLUS')",141.62827182155854
1774,"('SP', 'GL/PvdA', 'NSC', 'FvD')",141.82731334926478
3816,"('FvD', 'GL', 'CDA', 'Denk')",141.84025731353162
3076,"('NSC', 'PvdD', 'D66', 'PVV')",141.88963333915356
1056,"('CU', 'SP', 'FvD', 'SGP')",141.88995288510296
846,"('FvD', 'GL', 'SGP')",141.91975069808922
246,"('CU', 'BIJ1', 'SGP')",141.92539430450077
755,"('PvdD', 'SGP', 'CDA')",141.96479149797767
3605,"('BIJ1', 'Volt', 'PVV', 'GL')",141.97396773198204
2919,"('GL/PvdA', 'FvD', 'VVD', 'Denk')",141.9981959137796
1809,"('SP', 'GL/PvdA', 'FvD', 'D66')",142.0050141845311
1946,"('SP', 'PvdD', 'BIJ1', 'SGP')",142.0909360202123
2823,"('GL/PvdA', 'PvdD', 'JA21', 'CDA')",142.1814155931074
2031,"('SP', 'BIJ1', 'D66', 'JA21')",142.19593919913447
238,"('CU', 'PvdD', 'JA21')",142.2411290816061
2192,"('SP', 'GL', 'SGP', 'VVD')",142.26301682917838
1408,"('CU', 'PvdD', 'Volt', 'JA21')",142.34278035043542
571,"('GL/PvdA', 'FvD', 'GL')",142.35827608309765
3407,"('PvdD', 'FvD', 'PVV', '50PLUS')",142.373299700655
3155,"('NSC', 'BIJ1', 'SGP', 'CDA')",142.38151680878806
2144,"('SP', 'D66', 'PVV', 'SGP')",142.38615844926483
562,"('GL/PvdA', 'BIJ1', 'SGP')",142.4025338236885
3713,"('BIJ1', '50PLUS', 'JA21', 'CDA')",142.41519350828528
3493,"('PvdD', 'D66', 'JA21', 'CDA')",142.4152251101751
2091,"('SP', 'FvD', 'GL', 'Denk')",142.43240573212432
3084,"('NSC', 'PvdD', 'PVV', 'GL')",142.4406342936936
1519,"('CU', 'FvD', 'PVV', 'GL')",142.4421227394958
2765,"('GL/PvdA', 'PvdD', 'BIJ1', 'SGP')",142.46726630867832
2435,"('BBB', 'PvdD', 'PVV', 'SGP')",142.47416559471932
1466,"('CU', 'BIJ1', 'D66', 'PVV')",142.55655223473616
381,"('SP', 'FvD', 'Denk')",142.55775343279223
2421,"('BBB', 'PvdD', 'Volt', 'VVD')",142.5737218036094
3086,"('NSC', 'PvdD', 'PVV', 'VVD')",142.58401710235643
2449,"('BBB', 'PvdD', 'SGP', 'JA21')",142.59220788974588
1038,"('CU', 'SP', 'PvdD', 'JA21')",142.64296656373028
2479,"('BBB', 'BIJ1', 'Volt', 'CDA')",142.65204677293477
2447,"('BBB', 'PvdD', 'SGP', 'VVD')",142.66028748876172
2078,"('SP', 'FvD', 'D66', 'Denk')",142.68610258266085
3865,"('Volt', 'PVV', 'GL', 'SGP')",142.69052648948661
2436,"('BBB', 'PvdD', 'PVV', 'VVD')",142.70087259985897
2147,"('SP', 'D66', 'PVV', 'JA21')",142.721629287871
1887,"('SP', 'NSC', 'FvD', 'D66')",142.7401461043768
2915,"('GL/PvdA', 'FvD', 'SGP', 'Denk')",142.74747953089727
3751,"('FvD', 'Volt', 'JA21', 'Denk')",142.7930979553415
2428,"('BBB', 'PvdD', 'D66', 'SGP')",142.90864116256577
3366,"('PvdD', 'BIJ1', 'GL', 'SGP')",143.10391665569313
3160,"('NSC', 'BIJ1', 'VVD', 'Denk')",143.1424124609797
2442,"('BBB', 'PvdD', 'GL', 'VVD')",143.18485341555035
3627,"('BIJ1', 'Volt', '50PLUS', 'JA21')",143.1925969403768
1046,"('CU', 'SP', 'BIJ1', 'SGP')",143.23046169575989
3733,"('FvD', 'Volt', 'GL', 'VVD')",143.26304994657525
824,"('FvD', 'Volt', 'GL')",143.35904403654868
1054,"('CU', 'SP', 'FvD', 'PVV')",143.35931391935353
2128,"('SP', 'Volt', 'SGP', 'VVD')",143.39408282059122
380,"('SP', 'FvD', 'CDA')",143.46121530257565
176,"('CU', 'SP', 'FvD')",143.51948613535316
3551,"('PvdD', 'JA21', 'CDA', 'Denk')",143.65906661627852
1460,"('CU', 'BIJ1', 'Volt', 'SGP')",143.70692198390287
1811,"('SP', 'GL/PvdA', 'FvD', 'GL')",143.74666836209934
2426,"('BBB', 'PvdD', 'D66', 'PVV')",143.80614237222184
1670,"('SP', 'BBB', 'GL/PvdA', 'FvD')",143.8522933880773
475,"('BBB', 'BIJ1', 'CDA')",143.98868449868175
2081,"('SP', 'FvD', 'PVV', 'VVD')",144.02399969096814
3520,"('PvdD', 'GL', 'SGP', 'CDA')",144.12038644563248
3091,"('NSC', 'PvdD', 'GL', 'SGP')",144.15186747597124
3676,"('BIJ1', 'PVV', '50PLUS', 'JA21')",144.1886507410166
2134,"('SP', 'Volt', 'VVD', 'JA21')",144.18980285148788
1718,"('SP', 'BBB', 'FvD', 'D66')",144.2001652112112
839,"('FvD', 'PVV', 'GL')",144.20510119496922
2067,"('SP', 'FvD', 'Volt', '50PLUS')",144.29245900088884
2335,"('BBB', 'NSC', 'BIJ1', 'SGP')",144.44484359082628
851,"('FvD', 'GL', 'Denk')",144.54375634110318
3759,"('FvD', 'D66', 'PVV', 'Denk')",144.54886216743375
3369,"('PvdD', 'BIJ1', 'GL', 'JA21')",144.56455660114247
2085,"('SP', 'FvD', 'PVV', 'Denk')",144.67625347827095
2258,"('BBB', 'GL/PvdA', 'BIJ1', 'VVD')",144.68786104117493
3597,"('BIJ1', 'Volt', 'D66', 'PVV')",144.82023110128154
2434,"('BBB', 'PvdD', 'PVV', 'GL')",144.84007168644513
1059,"('CU', 'SP', 'FvD', 'JA21')",144.84848954052802
1403,"('CU', 'PvdD', 'Volt', 'PVV')",144.87041669401216
3746,"('FvD', 'Volt', 'VVD', 'Denk')",144.91886868162652
247,"('CU', 'BIJ1', 'VVD')",144.93650359674913
3377,"('PvdD', 'BIJ1', 'VVD', '50PLUS')",144.96496081981485
2092,"('SP', 'FvD', 'SGP', 'VVD')",144.97581587617964
2768,"('GL/PvdA', 'PvdD', 'BIJ1', 'JA21')",145.03799632887817
1420,"('CU', 'PvdD', 'PVV', 'SGP')",145.04892221110399
3672,"('BIJ1', 'PVV', 'VVD', '50PLUS')",145.08849688617224
2414,"('BBB', 'PvdD', 'FvD', 'JA21')",145.11575901850384
3073,"('NSC', 'PvdD', 'Volt', 'JA21')",145.2331842937262
